City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
175,nadym,65.5333,72.5167,17.88,89,100,4.97,RU,1722731664
176,yutan,28.25,112.55,30.75,70,0,4.73,CN,1722731665
177,vila franca do campo,37.7167,-25.4333,22.23,84,54,0.98,PT,1722731395
178,taulaga,-11.0553,-171.0883,27.51,71,96,5.46,AS,1722731190
179,tura,25.5198,90.2201,23.41,97,91,1.97,IN,1722731326
180,kidal,18.4411,1.4078,29.44,49,54,6.7,ML,1722731142
181,el higo,21.7667,-98.4667,27.44,83,8,2.88,MX,1722731671
182,namtsy,62.7161,129.6658,21.19,34,5,2.04,RU,1722731596
183,badger,64.8,-147.5333,14.95,81,100,3.09,US,1722731673
184,sindangan,8.2376,122.9974,26.7,67,100,1.23,PH,1722731674
185,papatowai,-46.5619,169.4708,9.61,57,76,3.01,NZ,1722731252
186,nong khae,14.3406,100.8673,27.2,88,100,2.05,TH,1722731677
187,al wajh,26.2455,36.4525,31.97,70,0,1.54,SA,1722731678
188,pakuranga,-36.8833,174.9167,15.14,68,100,2.24,NZ,1722731681
189,pago pago,-14.2781,-170.7025,30.55,62,40,4.63,AS,1722731683
190,papao,-17.75,-149.55,26.82,75,97,6.99,PF,1722731684
191,kone,-21.0595,164.8658,22.26,43,0,5.04,NC,1722731167
192,iskateley,67.6803,53.1512,8.21,84,83,7.43,RU,1722731203
193,acarau,-2.8856,-40.12,25.5,82,6,8.36,BR,1722731687
194,kununurra,-15.7667,128.7333,24.99,53,0,0.51,AU,1722731688
195,mount gambier,-37.8333,140.7667,11.37,64,100,1.83,AU,1722731689
196,shimoda,34.6667,138.95,30.2,69,1,3.07,JP,1722731691
197,qurayyat,31.3318,37.3428,23.1,53,0,0.0,SA,1722731692
198,mtambile,-5.3833,39.7,23.77,76,24,4.97,TZ,1722731693
199,mingshui,36.7167,117.5,31.55,74,78,6.24,CN,1722731694
200,opochka,56.7105,28.6617,11.84,98,5,1.44,RU,1722731695
201,kutum,14.2,24.6667,23.29,75,100,5.15,SD,1722731435
202,luchegorsk,46.4764,134.2569,21.44,83,100,1.26,RU,1722731698
203,udachny,66.4167,112.4,20.42,44,57,3.69,RU,1722731699
204,katsuren-haebaru,26.3369,127.8719,32.21,76,40,5.14,JP,1722731700
205,outjo,-20.1167,16.15,13.66,47,0,3.66,NA,1722731702
206,barcelos,41.5388,-8.6151,22.14,74,0,1.01,PT,1722731051
207,ingeniero guillermo n. juarez,-23.9,-61.85,25.43,44,52,8.66,AR,1722731705
208,kavieng,-2.5744,150.7967,28.28,75,74,7.02,PG,1722731395
209,port mathurin,-19.6833,63.4167,21.7,72,97,4.29,MU,1722731707
210,west island,-12.1568,96.8225,25.99,78,47,4.12,CC,1722731708
211,san patricio,28.017,-97.5169,33.08,63,0,6.25,US,1722731457
212,lakatoro,-16.0999,167.4164,25.01,71,78,5.37,VU,1722731710
213,tazovsky,67.4667,78.7,13.18,77,100,5.23,RU,1722731505
214,broome,42.2506,-75.833,23.21,95,0,0.0,US,1722731713
215,san andres,12.5847,-81.7006,29.01,79,20,2.57,CO,1722731714
216,crane,31.3974,-102.3501,31.41,35,100,2.79,US,1722731715
217,iwon-up,40.3231,128.6553,24.37,90,95,2.84,KP,1722731716
218,petawawa,45.9001,-77.3328,24.21,75,91,0.69,CA,1722731717
219,khandud,36.9513,72.318,17.43,57,13,2.79,AF,1722731719
220,aripuana,-9.1667,-60.6333,26.46,42,100,1.22,BR,1722731720
221,goroka,-6.0834,145.3873,23.0,66,66,1.14,PG,1722731721
222,marka,1.7159,44.7717,24.06,83,100,6.8,SO,1722731722
223,praia da vitoria,38.7333,-27.0667,23.2,83,0,1.8,PT,1722731724
224,hamilton,39.1834,-84.5333,28.47,64,20,4.63,US,1722731725
225,vilyuysk,63.7553,121.6247,20.91,40,17,1.68,RU,1722731727
226,flying fish cove,-10.4217,105.6791,25.82,83,100,5.66,CX,1722731327
227,adre,13.4667,22.2,23.96,79,100,2.61,TD,1722731729
228,kudahuvadhoo,2.6708,72.8944,27.91,71,62,1.03,MV,1722731340
229,oranjemund,-28.55,16.4333,14.43,77,77,6.98,NA,1722731336
230,hadibu,12.65,54.0333,25.51,82,28,10.34,YE,1722731153
231,pleasanton,37.6624,-121.8747,35.19,39,0,6.69,US,1722731735
232,mil'kovo,55.6078,37.7956,16.3,88,86,2.29,RU,1722731570
233,lebu,-37.6167,-73.65,9.19,93,98,3.67,CL,1722731186
234,tarawa,1.419,172.984,28.59,69,8,5.49,KI,1722731738
235,college,64.8569,-147.8028,13.97,84,100,0.0,US,1722731397
236,remire-montjoly,4.9167,-52.2667,25.02,94,0,1.54,GF,1722731740
237,guarapuava,-25.3953,-51.4581,14.49,70,0,1.63,BR,1722731742
238,yaring,6.8662,101.3689,26.83,89,81,2.09,TH,1722731223
239,dolbeau-mistassini,48.8763,-72.212,25.26,66,100,1.46,CA,1722731744
240,salekhard,66.53,66.6019,11.49,87,100,9.79,RU,1722731746
241,ust-nera,64.5667,143.2,15.76,45,65,3.04,RU,1722731536
242,coquimbo,-29.9533,-71.3436,12.21,76,0,1.03,CL,1722731341
243,berriane,32.8265,3.7669,33.45,24,0,4.46,DZ,1722731750
244,page,36.9147,-111.4558,34.88,24,0,5.81,US,1722731751
245,taunggyi,20.7833,97.0333,20.44,92,100,1.58,MM,1722731752
246,nuuk,64.1835,-51.7216,2.34,100,100,1.54,GL,1722731573
